record_id,Make,Model,Damage,Defect,Loading,Maneuver,driverVehicle_id,Plate number,Vehicle type,Engine number,Chassis number,Classification,Insurance details,same
8d3ed4e6-14b8-40a4-8827-be60b6cf3ccc,,Baja tricycle ,,,,,52730afb-3b9e-49a3-a4f5-504ee2afe16c,"bearing temporary plate No. 05010, OR and CR not yet presented",Tricycle,,,Private,,8d3ed4e6-14b8-40a4-8827-be60b6cf3ccc
8d49a93c-36e4-4e27-970a-3b74fa9a9d86,,,,,,,23fcc5f7-960f-40c2-a4e5-13b620a2962e,,Car,,,,,8d49a93c-36e4-4e27-970a-3b74fa9a9d86
8d49a93c-36e4-4e27-970a-3b74fa9a9d86,,,,,,,7f49be22-8487-4a01-9306-1abd696f3f39,,Motorcycle,,,,,8d49a93c-36e4-4e27-970a-3b74fa9a9d86
8e107346-7b0f-4a0d-aeea-c59f95911a6b,ISUZU ,ISUZU DMAX ,Multiple,None,Legal,Going ahead,40b19ef6-6cb2-4d26-8df5-e18904bd92a7,VFN 559,Truck (Pick-Up),,,Private,,8e107346-7b0f-4a0d-aeea-c59f95911a6b
8e107346-7b0f-4a0d-aeea-c59f95911a6b,HONDA,Honda wave 110,Multiple,None,,Parked off road,e36a7919-4ba5-4137-ad61-38e802105037,,Motorcycle,,,Private,,8e107346-7b0f-4a0d-aeea-c59f95911a6b
8e107346-7b0f-4a0d-aeea-c59f95911a6b,MOTORSTAR,Motorstar Kamao 150 ,Multiple,None,,Parked off road,19811035-8162-4570-862d-1222cc84151e,0901-0429522 ,Motorcycle,,,Private,,8e107346-7b0f-4a0d-aeea-c59f95911a6b
8e107346-7b0f-4a0d-aeea-c59f95911a6b,,,,,,Parked off road,21d89b51-a056-4f66-99e1-c82095552ebe,JBK 471,Pedicab,,,Public / For-Hire,,8e107346-7b0f-4a0d-aeea-c59f95911a6b
8e107346-7b0f-4a0d-aeea-c59f95911a6b,,,Multiple,None,,Parked off road,148c6c87-7cee-4772-93e5-24a2945e4eec,JBE 416,Pedicab,,,Public / For-Hire,,8e107346-7b0f-4a0d-aeea-c59f95911a6b
8e170e23-2db2-4a04-aab4-309c9e0f62fc,Yamaha ,Mio sporty ,Multiple,Multiple,,Going ahead,b6dc61b7-145a-4fc7-98f5-77efffd77e42,,Motorcycle,,PAOSEB310H0077655 ,Private,,8e170e23-2db2-4a04-aab4-309c9e0f62fc
8eaf0af3-396f-475e-a4fb-5aee29576e56,Honda,,Front,None,Legal,Going ahead,947834a7-f929-4020-bd12-db3e6e4e5c55,XV 5014,Motorcycle,,,Private,,8eaf0af3-396f-475e-a4fb-5aee29576e56
8eaf0af3-396f-475e-a4fb-5aee29576e56,Honda,,Left,None,Legal,Left turn,8bac1020-1482-48ae-b87f-27ff72dba0ec,8457 MB,Motorcycle,,,Private,,8eaf0af3-396f-475e-a4fb-5aee29576e56
8f91ad2e-4df5-43d6-bd67-18fe157d3336,Kawasaki BAjaj CT100,,Front,None,Legal,Overtaking,1cd30c98-9e3b-4b41-b404-071722b7e174,None,Motorcycle,undetermined,MD2A18AY4HWE56500,Private,,8f91ad2e-4df5-43d6-bd67-18fe157d3336
8f91ad2e-4df5-43d6-bd67-18fe157d3336,Kawasaki Bajaj CT100,,Rear,None,Legal,,4af0b250-a779-41a3-95f9-6b1890916275,5095 MZ,Tricycle,undetermined,MD2A18AZOCW862866*,Private,,8f91ad2e-4df5-43d6-bd67-18fe157d3336
910e1ca5-02e4-4c46-8504-ec4d53e0bdd7,ISUZU Aluminum Wing Van Truck,,,,,,c45ceb64-6a3b-4431-8e09-31be828d692f,CCO 6298,Truck (Rigid),6WF1-404441,CYL51V6-7000749,Private,,910e1ca5-02e4-4c46-8504-ec4d53e0bdd7
91ac810f-9f1f-4c7e-a201-502f5dd18074,,White/Blue Hino Bus,,,,,d0491449-118e-4861-b853-55c578da1d40, bearing Plate no. TYG 154 ,Bus,,,Private,,91ac810f-9f1f-4c7e-a201-502f5dd18074
91ac810f-9f1f-4c7e-a201-502f5dd18074,,Suzuki motorcycle,,,,,487587d4-503b-4624-9d6b-f40214ba8747,,Motorcycle,,,Private,,91ac810f-9f1f-4c7e-a201-502f5dd18074
9262a1c6-7d37-4291-9a2b-1a4de015c59f,Yamaha ,NMax 155,Multiple,None,Legal,Overtaking,b5e9b1b5-153a-4343-826f-075119612252,not indicated in the report,Motorcycle,not indicated in the report,not indicated in the report,Private,not indicated in the report,9262a1c6-7d37-4291-9a2b-1a4de015c59f
9262a1c6-7d37-4291-9a2b-1a4de015c59f,Isuzu Truck,Isuzu Truck,Front,None,Legal,Going ahead,81b9f18c-0245-4389-b7a7-75f2d349642b,03130 ,Truck (Unknown),not indicated in the report,not indicated in the report,Private,not indicated in the report,9262a1c6-7d37-4291-9a2b-1a4de015c59f
958eada7-7897-47b0-a25a-7097734140ae,motorstar,2019,Front,None,Legal,Going ahead,d7c49e14-c7c9-459f-8aaf-7193060d568c,for registration,Motorcycle,152FMHSA008961,LAMSXKHS6K0002494,Private,,958eada7-7897-47b0-a25a-7097734140ae
961f83a0-2ad5-42ad-b1ae-83e6edc61664,Kawasaki Bajaj CT150,Kawasaki Bajaj CT150,Multiple,Multiple,Legal,Left turn,c3ea3a91-9de6-4f7e-a1cd-3a13b67bec68,061607,Tricycle,CR no. 210463816 ,OR no. 1442217501 ,Public / For-Hire,,961f83a0-2ad5-42ad-b1ae-83e6edc61664
961f83a0-2ad5-42ad-b1ae-83e6edc61664,Foton Tornado M4.2C ,Foton Tornado M4.2C ,Front,Multiple,Legal,Going ahead,dd3a94a4-3f39-4f5c-95dd-b3904bda784a,IOC323,Truck (Articulated),PFZWFE45851,MD2A21BZ0FWE72962,Private,,961f83a0-2ad5-42ad-b1ae-83e6edc61664
969f0cd3-9c2c-4eb4-a0b3-1979423ccf96,RUSI ,,,None,,Overtaking,c848d146-2b88-40cd-853d-378b4911fb9f,,Motorcycle,,,Private,,969f0cd3-9c2c-4eb4-a0b3-1979423ccf96
969f0cd3-9c2c-4eb4-a0b3-1979423ccf96,,,,,,Overtaking,a3a323b9-94c9-4a9b-b7da-4cdc020fef96,,Motorcycle,,,Private,,969f0cd3-9c2c-4eb4-a0b3-1979423ccf96
969f0cd3-9c2c-4eb4-a0b3-1979423ccf96,Kinglong truck,,,None,,Left turn,229497ee-68ba-406a-9ee5-e7d95fce9e11,WOY 142,Truck (Rigid),YC6L33020L3QAD00068,LA6R1HSL9DB106103,Private,,969f0cd3-9c2c-4eb4-a0b3-1979423ccf96
975da78c-a649-4103-96ee-dbfc085c5109,Mazda,Bonggo,Multiple,Brakes,Unsafe Load,Going ahead,a9b32c97-a813-40d1-86f7-62e5514daa4a,LNL445,Truck (Pick-Up),,,Private,,975da78c-a649-4103-96ee-dbfc085c5109
97ae16b7-ea56-4d5d-b1c6-ef921c181dae,NISSAN NAVARA ,,Front,None,,Diverging,f8183b4d-2943-4243-a67d-24f3b381542f,FOJ923,Truck (Pick-Up),,,Private,,97ae16b7-ea56-4d5d-b1c6-ef921c181dae
97ae16b7-ea56-4d5d-b1c6-ef921c181dae,KYMCO SINGLE MOTORCYCLE,,Multiple,None,,Overtaking,5131a893-3911-46dc-ad26-efc0dd16f666,no,Motorcycle,,,Private,,97ae16b7-ea56-4d5d-b1c6-ef921c181dae
98654716-2f96-4291-afda-51de410d5856,Motorstar,,Multiple,None,Legal,Going ahead,1b80732e-d729-4f9d-9570-99ad1f4b8e3c,MC 34547,Motorcycle,,LHJXJHLA7FB938218,Private,,98654716-2f96-4291-afda-51de410d5856
98654716-2f96-4291-afda-51de410d5856,Nissan Calibre,2017,Front,None,Legal,Going ahead,087d9692-d5f4-4c83-bbf7-b7238ebc0b36,0707-535446,Truck (Pick-Up),YD25716227T,MNTCC2D23Z0023112,Private,,98654716-2f96-4291-afda-51de410d5856
9896da67-115b-46ef-9b0a-1c105e1b12d3,SUZUKI,Suzuki Raider 150,Multiple,None,Legal,Overtaking,726e51e3-61cb-460f-87ed-5c907deef369,NO PLATE #,Motorcycle,0427-308147,BG41K-207529,Private,,9896da67-115b-46ef-9b0a-1c105e1b12d3
9896da67-115b-46ef-9b0a-1c105e1b12d3,ISUZU,ISUZU REBUIT DUMP TRUCK,Front,None,Legal,Going ahead,5d08032c-225f-454c-8486-2bdc41341a29, 774079983,Truck (Unknown),10PD1-785737,CXZ71J-3017877,Private,,9896da67-115b-46ef-9b0a-1c105e1b12d3
98b6bde9-d447-4daa-9dd2-f3aaa0ab1309,Kawasaki EX650E,Kawasaki EX650E,,,,,bbdd03b0-faa1-4d43-a923-08853ef1a334,,Motorcycle,ER650AEAN0505,,Government,,98b6bde9-d447-4daa-9dd2-f3aaa0ab1309
99d34ae4-dd06-4959-b76d-8c1607df8b73,Honda XRM 125,,Multiple,Multiple,Legal,Going ahead,c303d7b7-44d4-4d86-b1df-ee433a5b8df0,OU6696,Tricycle,,,Private,,99d34ae4-dd06-4959-b76d-8c1607df8b73
99d34ae4-dd06-4959-b76d-8c1607df8b73,Skygo,,Multiple,Multiple,Legal,Going ahead,65598b7b-af48-4fc6-8cb6-c05957b9c7f4,for registration,Motorcycle,,,Private,,99d34ae4-dd06-4959-b76d-8c1607df8b73
99deec28-7234-49f2-aa9b-8662b31c4d89,Hino (RTMI bus),,,,,,4c8b84c9-82ba-45ac-b7e5-1b68819db0ba,UQS 656,Bus, J05CTE17502,FB4J14649,Public / For-Hire,,99deec28-7234-49f2-aa9b-8662b31c4d89
99deec28-7234-49f2-aa9b-8662b31c4d89,Honda ,CFT125 ,,,,,139864fe-24ba-4d5e-8537-ffd855ae9fa8,,Motorcycle, KPYSOE008039,KPYS0008044,Private,,99deec28-7234-49f2-aa9b-8662b31c4d89
99deec28-7234-49f2-aa9b-8662b31c4d89,"Fuso Cargo Aluminum, Wing Van Truck","Fuso Cargo Aluminum, Wing Van Truck",,,,Left turn,9b556108-5509-4cd4-99bd-fadf7d20d39b,KVX461,Truck (Rigid),,,Private,,99deec28-7234-49f2-aa9b-8662b31c4d89
9a4059b1-1f57-4210-866e-bfc416c98652,Truck Bus King Long,Truck Bus King Long,,,,Overtaking,b141b385-8a75-47ff-8955-e445e8ffc1da,NAB-9503,Bus,,,Public / For-Hire,,9a4059b1-1f57-4210-866e-bfc416c98652
9a4059b1-1f57-4210-866e-bfc416c98652,Honda,XRM 125 ,,,,Going ahead,2bac8b24-5399-41ff-b8cd-fa3d6b4a61f2,100103,Motorcycle,,,Private,,9a4059b1-1f57-4210-866e-bfc416c98652
9c6a4b68-de18-48a1-8f49-de1880dd652a,LUCKY STAR,LST 125,Multiple,,,Going ahead,75cd48e6-904a-4efd-8e28-0db86ce4d40c,For Registration,Motorcycle,LST125B*0001821*,*LST125B0001821*,Private,,9c6a4b68-de18-48a1-8f49-de1880dd652a
9c6a4b68-de18-48a1-8f49-de1880dd652a,YAMAHA,FZ16 ,Multiple,,,Going ahead,3b853be0-9c60-445b-9fc1-65653af48a14,BC 83315,Motorcycle,1PG5003713,PA01PG000E0003604,Private,,9c6a4b68-de18-48a1-8f49-de1880dd652a
9c980fd0-75c2-4429-a1b5-0aeba2c73f97,NISSAN,NISSAN TIERRA,Front,None,Legal,Going ahead,4c441e14-4175-44fa-849f-70e294074b15,F1H902,Car,,,Private,,9c980fd0-75c2-4429-a1b5-0aeba2c73f97
9cfdf299-ba4f-4d14-a0d9-be635580e125,Isuzu,Forward Wing Van,Front,None,Legal,Going ahead,b3b6b7ae-6233-418f-82c3-38fcf36f4bbd,AGA3791,Truck (Unknown),GHH1233599,FRR33L23004114,Private,,9cfdf299-ba4f-4d14-a0d9-be635580e125
9cfdf299-ba4f-4d14-a0d9-be635580e125,Kawasaki,Bajaj CJ100,Multiple,None,Legal,Merging,5ceef966-10e4-455f-8e8f-49f777989bb2,,Motorcycle,,,Private,,9cfdf299-ba4f-4d14-a0d9-be635580e125
9d0ad00d-82dc-4e5c-84ff-2b5da65d983e,Honda Wave motorcycle ,,None,None,,Overtaking,59ac0612-7031-4138-898f-6ecef5491ac3,no,Motorcycle,,,Private,,9d0ad00d-82dc-4e5c-84ff-2b5da65d983e
9d0ad00d-82dc-4e5c-84ff-2b5da65d983e,Kawasaki Fury ,,Front,None,,Going ahead,ce22aa5e-dea1-461c-a9b1-2ec8b17aa865,no,Motorcycle,,,Private,,9d0ad00d-82dc-4e5c-84ff-2b5da65d983e
9d31d09b-8094-4c00-b6c0-1066caece304,Honday,XRM 125,,,,Going ahead,8972a580-e521-4791-8aad-a4ad259826e7,,Motorcycle,,,Private,,9d31d09b-8094-4c00-b6c0-1066caece304
9d31d09b-8094-4c00-b6c0-1066caece304,RUSI,,,,,Overtaking,e10c323b-eab1-4f88-a393-3b03cad503e8,,Motorcycle,,,Private,,9d31d09b-8094-4c00-b6c0-1066caece304
9d6dc8ee-25d3-4992-b346-a7debfc67d65,Fuso Fighter Forward,Fuso Fighter Forward,,,,,58cce7c3-82a7-4fd9-bac6-f9a8682af898,GJL-852,Truck (Rigid),,,Private,,9d6dc8ee-25d3-4992-b346-a7debfc67d65
9d6dc8ee-25d3-4992-b346-a7debfc67d65,Yamaha Mio,Mio,,,,Overtaking,5b1e3acd-2f7d-4890-a34a-b1de6638994a,,Motorcycle,,,Private,,9d6dc8ee-25d3-4992-b346-a7debfc67d65
9eb8b1e7-3823-45dd-ac55-30b6edbb0aa4,Kawasaki CT100 ,,Multiple,Multiple,Legal,Overtaking,ee30d52c-3526-4f57-839a-7067299c08dc,,Motorcycle,MDZA18AZHIWK63225, DU2WHKO1409,Private,,9eb8b1e7-3823-45dd-ac55-30b6edbb0aa4
9eb8b1e7-3823-45dd-ac55-30b6edbb0aa4,,,,,,,5f991a63-8786-4a42-afa7-3012c85a4a06,,,,,,,9eb8b1e7-3823-45dd-ac55-30b6edbb0aa4
9eee455d-db49-486c-a14d-32ec6628e8dd,Isuzu Elf Dropside with Tubular Extension,,,,,,54395011-2948-4744-b7a7-dab5729971c1,JES-817,Truck (Rigid),4BD1665485,NPR59P4608740,Private,,9eee455d-db49-486c-a14d-32ec6628e8dd
9fab34f9-19ae-41e9-bf41-4c58bdc6ae23,RUSI,NONE,Multiple,Multiple,Legal,Going ahead,5d348c20-3dd0-448a-995f-c86ac3fdc344,NONE,Motorcycle,NONE,NONE,Private,NONE,9fab34f9-19ae-41e9-bf41-4c58bdc6ae23
a121f38c-0792-4e9c-afab-e94e9e7718a0,hyundai,,None,None,Legal,Going ahead,6ce885fb-7e42-485c-a95f-2a574ff360d6,090803,Bus,D4DA2142245,KMJHD17AP2C013C92,Public / For-Hire,,a121f38c-0792-4e9c-afab-e94e9e7718a0
a2691f20-969a-4d38-a760-f2b2202a3b1b,None,None,Front,Lights,Legal,Overtaking,e39914e3-e76e-497f-b94a-99d2896fd35a,None,Car,None,123456789,Private,None,a2691f20-969a-4d38-a760-f2b2202a3b1b
a2691f20-969a-4d38-a760-f2b2202a3b1b,none,none,Multiple,Steering,Other (see description),Parked on road,cf26590f-94d8-4f01-a4d9-c2c17976c454,none,Truck (Fire),12346789,nONE,Government,None,a2691f20-969a-4d38-a760-f2b2202a3b1b
a2c6b754-7c24-4d0b-8a52-322fddd65088,Golden Dragon Bus (ES Transport Inc.),,,,Legal,Going ahead,f2c7c746-64ba-4c7c-af33-6e7e995070cb,NAV 0617,Bus,G5209F00069,LFZ102TRF016178,Public / For-Hire,,a2c6b754-7c24-4d0b-8a52-322fddd65088
a389c0b5-142b-4ebf-b687-212a7438ffcb,motorcycle honda,,Front,None,,Going ahead,b342aa25-2b67-4949-ad5c-34bcaa58be38,no plate attached,Motorcycle,,,Private,,a389c0b5-142b-4ebf-b687-212a7438ffcb
a389c0b5-142b-4ebf-b687-212a7438ffcb,motorcycle RUSI ,,Front,None,,Going ahead,eabdfaef-95c7-454c-80a7-43ef66bb0a57,no plate attached,Motorcycle,,,Private,,a389c0b5-142b-4ebf-b687-212a7438ffcb
a46c3248-032d-45fc-8d3d-54c2fcc8424a,Pinoy 155,Pinoy 155,Multiple,None,Other (see description),Going ahead,d45e8385-6d5a-4b4f-b5bf-9f18819441e9,not indicated in the report,Motorcycle,162FMJ JH033524 ,MT7LC6308M0033524,Private,not indicated in the report,a46c3248-032d-45fc-8d3d-54c2fcc8424a
a46c3248-032d-45fc-8d3d-54c2fcc8424a,Kawasaki,Rouser,Multiple,None,Legal,Going ahead,4e3874a7-94eb-4d4a-ba2d-c38fbca8af5e,AA 12060,Motorcycle,not indicated in the report,not indicated in the report,Private,not indicated in the report,a46c3248-032d-45fc-8d3d-54c2fcc8424a
a58ef4ef-fe36-4749-9a9f-c7c707723e21,RUSI  125,swish mono motorcycle,Multiple,None,Legal,Going ahead,9df6aa58-0869-4850-adee-6e797760d91c,,Motorcycle,RF154FMIMP124661,RFZXCJI49HA124661,Private,,a58ef4ef-fe36-4749-9a9f-c7c707723e21
a5ac32e4-5471-4626-a237-b28be2f0625a,,Raymond passenger bus bearing ,,,,,f632f167-c3d1-47b5-b2a5-74f2cffa4c42,"PLATE NO AAN2887 with CR No. 209317091 dated Dec. 22, 2014 and OR No. 1440981920",Motorcycle,,,Private,,a5ac32e4-5471-4626-a237-b28be2f0625a
a5ac32e4-5471-4626-a237-b28be2f0625a,,red Suzuki Smash 115 motorcycle ,,,,,ca295378-0423-48cd-a1e1-edac75953f77, temp. Plate No. 0501-0148136,Motorcycle,,,Private,,a5ac32e4-5471-4626-a237-b28be2f0625a
a5c65f1d-ba81-4015-8d2c-138cffb2b325,HONDA,2019,Multiple,None,Legal,Going ahead,9a17569d-5f14-4854-ab60-671908ff561d,FF1234,Motorcycle,Qweertt12234u999,Uhhgfft886t5,Private,Third Party Physical Injury,a5c65f1d-ba81-4015-8d2c-138cffb2b325
a5c83512-bc4b-4d96-aa2e-e6efe7b03d6b,CPI Kimber 10,,Multiple,None,,Going ahead,666cf701-c5a8-4217-a35d-042af826fc86,no,Motorcycle,,,Private,,a5c83512-bc4b-4d96-aa2e-e6efe7b03d6b
a5c83512-bc4b-4d96-aa2e-e6efe7b03d6b,Isuzu jitney ,,None,None,,Going ahead,362d7d3b-cd6e-4e68-8c6b-eb8132c34269,DKT 480 ,Jeepney,,,Private,,a5c83512-bc4b-4d96-aa2e-e6efe7b03d6b
a7841cb8-3017-4374-94fb-bbe01185555d,Yamaha motorcycle,Yamaha motorcycle,Multiple,Multiple,Legal,Diverging,d220cdbe-b430-45a1-a2b6-7642e25d42aa, AA 52066,Motorcycle,NOT INDICATED IN THE REPORT,NOT INDICATED IN THE REPORT,Private,NOT INDICATED IN THE REPORT,a7841cb8-3017-4374-94fb-bbe01185555d
a7841cb8-3017-4374-94fb-bbe01185555d,,,Multiple,,Legal,Diverging,e7127b22-abed-4493-b096-ef8959de7d1f,,Bicycle,,,Private,,a7841cb8-3017-4374-94fb-bbe01185555d
a829de91-85ba-46e4-90c0-7c71b2749037,,,,,,,b4de98ae-7a2f-4e3c-84b1-efd3714f1405,,Motorcycle,,,Private,,a829de91-85ba-46e4-90c0-7c71b2749037
a85741b2-bd25-4791-b811-78389f2480fb,Trailer Truck,,,,,,36567807-17bd-4d2c-9ee4-5544555ddce5,NAG-4688,Truck (Articulated),,,Private,,a85741b2-bd25-4791-b811-78389f2480fb
a85741b2-bd25-4791-b811-78389f2480fb,,,,,,,bd59f301-48a8-43e5-97b4-27975b60cabb,2742-PH,Motorcycle,,,Private,,a85741b2-bd25-4791-b811-78389f2480fb
a9018b6c-7f65-4975-8a14-fb05efefe27a,Fuso,,None,None,Legal,Going ahead,6a4dafd0-c2a5-473d-a38d-62be8848a61d,GFV340,Truck (Unknown),4D32-588892,FE435EV-520063,Private,,a9018b6c-7f65-4975-8a14-fb05efefe27a
a9018b6c-7f65-4975-8a14-fb05efefe27a,SYM,,Left,Lights,Overloaded,Overtaking,6567b916-0f02-4251-b8a3-7949e7b67708,,Motorcycle,,,Private,,a9018b6c-7f65-4975-8a14-fb05efefe27a
a9041e3e-183a-4ec3-bbfe-5879ed018857,izusu,Izusu D-MAX 2018,Multiple,Multiple,,Going ahead,78a30ae6-cc6c-4d02-b395-a5bcaf668b20,060109 with conduction sticker DOB 992-5,Truck (Pick-Up),RZ4ERG5702,PABTFS87DH2000002,Private,,a9041e3e-183a-4ec3-bbfe-5879ed018857
a9041e3e-183a-4ec3-bbfe-5879ed018857,TOYOTA,2002,Multiple,None,Legal,Sudden stop,17357409-7f11-4b3a-a055-657505d36c12,XEV354,Car,RE-3302663,EE110-5501387,Private,tpl,a9041e3e-183a-4ec3-bbfe-5879ed018857
a92d519b-f4f7-40e9-a20a-56a684ab605a,Kawasaki BAjaj CT100,,Front,None,Legal,Overtaking,1cd30c98-9e3b-4b41-b404-071722b7e174,None,Motorcycle,undetermined,MD2A18AY4HWE56500,Private,,a92d519b-f4f7-40e9-a20a-56a684ab605a
a92d519b-f4f7-40e9-a20a-56a684ab605a,Kawasaki Bajaj CT100,,Rear,None,Legal,,4af0b250-a779-41a3-95f9-6b1890916275,5095 MZ,Tricycle,undetermined,MD2A18AZOCW862866*,Private,,a92d519b-f4f7-40e9-a20a-56a684ab605a
a9f90c1b-39ce-4060-9faf-482050d61a56,FUSO CANTER MINI-DUMPTRUCK,,Multiple,Steering,Overloaded,Reversing,545bf0e3-7d4c-4549-bbd9-4cf8fdd51e8f,YKR 671,Truck (Unknown),4032515278,FG335BD500081,Private,,a9f90c1b-39ce-4060-9faf-482050d61a56
aa94901d-033d-4e43-9a25-335ce11ded26,Blue Motoposh,,,,,,f659ac67-7b2a-44a1-ae39-338ab20bcfa9,,Motorcycle,,,Private,,aa94901d-033d-4e43-9a25-335ce11ded26
aa94901d-033d-4e43-9a25-335ce11ded26,Black Euro 150,,,,,Going ahead,40c2e6a0-313d-4202-a850-49c9b6257ccf,,Motorcycle,,,Private,,aa94901d-033d-4e43-9a25-335ce11ded26
aadea877-14b1-49ba-837f-3207fac7fde6,Yamaha ,Mio,,,,,4cb527a1-9d95-463b-a910-e1e660107142,KA 30569,Motorcycle,40C161740,PA040C000E0203525,Private,,aadea877-14b1-49ba-837f-3207fac7fde6
aadea877-14b1-49ba-837f-3207fac7fde6,Kia Bonggo,,,,,,f3c83b3a-48de-4daa-a854-1c79f5e356b5,,Truck (Unknown),,,Private,,aadea877-14b1-49ba-837f-3207fac7fde6
aaf20e2d-c6ed-4938-bf7d-dead2623c568,,Suzuki motorcycle ,,,,,25b458e8-8826-4d4d-bb2f-02575e46bd0f,bearing plate nr. LE 3552 ,Car,,,Private,,aaf20e2d-c6ed-4938-bf7d-dead2623c568
aaf20e2d-c6ed-4938-bf7d-dead2623c568,,Mitsubishi Fuso Truck ,,,,,3e2418c6-43bd-42a6-99fa-09838053fa9d,bearing plate nr. ZFU 591 ,Motorcycle,,,Private,,aaf20e2d-c6ed-4938-bf7d-dead2623c568
ab3b89fc-b446-46b8-a499-5a024b97f377,Toyota ,Hilux,,,,,b4903895-fd91-440c-9026-b21916ed3098,AAY8948,Truck (Pick-Up),1KDA536032,MR0FZ29G202551709,Private,,ab3b89fc-b446-46b8-a499-5a024b97f377
ab3b89fc-b446-46b8-a499-5a024b97f377,Kawasaki  ,,,,,,feeb4ba2-f848-4fed-b2d5-608b348dcc99,1026-72558 ,Motorcycle,,,Private,,ab3b89fc-b446-46b8-a499-5a024b97f377
abdfb253-9312-4f20-a7b1-21b88ff17011,isuzu,,Front,None,Legal,Overtaking,c2a57f7b-443b-4796-b3a2-fe101f6c5191,MWD254,Truck (Rigid),6SD1-717874,CXG23M-3001955,Private,,abdfb253-9312-4f20-a7b1-21b88ff17011
abdfb253-9312-4f20-a7b1-21b88ff17011,MITSUKOSHI,BONUS X100,Multiple,None,Legal,Going ahead,f7b37da5-5820-4122-94d7-4ddb3094ef6e,FOR REGISTRATION,Motorcycle,VMSD3A2H007804,RLGSC10UHJH007804,Private,,abdfb253-9312-4f20-a7b1-21b88ff17011
ae4ec5d6-6d1d-4962-807a-0d36523c7430,Fuso ,Fuso Canter Truck,None,None,Legal,Going ahead,205d182c-0e53-4a25-99bc-f53d593543e6, JBY476,Truck (Articulated),4D33-944385,PE337EV-460598,Private,,ae4ec5d6-6d1d-4962-807a-0d36523c7430
ae4ec5d6-6d1d-4962-807a-0d36523c7430,Skygo ,Skygo 150,None,None,Legal,Overtaking,392b7819-341c-41f6-a288-a900b0cd2b92,,Motorcycle,,,Private,,ae4ec5d6-6d1d-4962-807a-0d36523c7430
ae74404e-b7e8-4afd-9dca-87839012f3c8,HONDA,HONDA XRM,Front,None,Legal,Going ahead,4938f3c9-3436-4a63-b403-e290af249506,,Motorcycle,,,Private,,ae74404e-b7e8-4afd-9dca-87839012f3c8
ae74404e-b7e8-4afd-9dca-87839012f3c8,,,Rear,None,Legal,Going ahead,718c86ea-a3b3-4d2e-8309-d569d1898b6d,,Tricycle,,,Private,,ae74404e-b7e8-4afd-9dca-87839012f3c8
aead51cd-8385-4cd6-b61d-a199a621135b,,,Front,None,Legal,Overtaking,a9c85d76-3646-4861-971e-4b5211150894,,Motorcycle,,,Private,,aead51cd-8385-4cd6-b61d-a199a621135b
aead51cd-8385-4cd6-b61d-a199a621135b,,,Front,,,Going ahead,d2ebf69a-ae42-40e4-b2c3-8a2599e1a42f,,Truck (Pick-Up),,,Private,,aead51cd-8385-4cd6-b61d-a199a621135b
b13fd688-1ed8-4d06-b9db-565d5d2ddf2c,Hyundai I10 ,,Front,None,,Going ahead,31484675-d226-436b-8acb-0de38666d456,TWI-414 ,Car,,,Private,,b13fd688-1ed8-4d06-b9db-565d5d2ddf2c
b13fd688-1ed8-4d06-b9db-565d5d2ddf2c,Kawasaki Bajaj ,,Front,None,,"""U"" turn",e4b23646-eec9-4fda-8c96-00912b0a9368,5025RW,Motorcycle,,,Private,,b13fd688-1ed8-4d06-b9db-565d5d2ddf2c
b143e6ac-6162-4dd2-be20-10cdd38960e8,,,,,,,26f95384-b322-445b-ab47-cef18aa51be9,,Bus,,,Private,,b143e6ac-6162-4dd2-be20-10cdd38960e8
b143e6ac-6162-4dd2-be20-10cdd38960e8,,,,,,,70233734-1ad4-4fb4-bea2-2a3cea161edd,,Motorcycle,,,Private,,b143e6ac-6162-4dd2-be20-10cdd38960e8
b2643f73-cd53-44ab-bf00-078444b2ad05,,,Multiple,Multiple,Legal,Merging,d2c9eee3-b09d-4870-9ef5-9b575dd8eeea,,Pedestrian,,,Private,,b2643f73-cd53-44ab-bf00-078444b2ad05
b2643f73-cd53-44ab-bf00-078444b2ad05,,,Front,Steering,Legal,Going ahead,9a3be839-2168-4d35-bfc4-85eb47b4da7e,,Motorcycle,,,Private,,b2643f73-cd53-44ab-bf00-078444b2ad05
b2e16847-e2d7-4a26-9a5a-dbb93b8e69a0,L300 Van,,None,,,Going ahead,c01a30f2-f947-4f67-a5ea-4b60ad2a8f3a,no plate,Van,,,Private,,b2e16847-e2d7-4a26-9a5a-dbb93b8e69a0
b45cde3f-f350-4877-b0ae-056db288a4b1,Yahama Mio Aerox,,None,None,Legal,Going ahead,d1f7c4bb-6fe7-44fc-9288-4680d6b99358,,Motorcycle,G3J1E-0238261,MH3SG4650J0015634,Private,,b45cde3f-f350-4877-b0ae-056db288a4b1
b4b47da6-6ba1-4be0-8ed2-571f7da935f6,Kawasaki BAjaj CT100,,Front,None,Legal,Overtaking,1cd30c98-9e3b-4b41-b404-071722b7e174,None,Motorcycle,undetermined,MD2A18AY4HWE56500,Private,,b4b47da6-6ba1-4be0-8ed2-571f7da935f6
b4b47da6-6ba1-4be0-8ed2-571f7da935f6,Kawasaki Bajaj CT100,,Rear,None,Legal,,4af0b250-a779-41a3-95f9-6b1890916275,5095 MZ,Tricycle,undetermined,MD2A18AZOCW862866*,Private,,b4b47da6-6ba1-4be0-8ed2-571f7da935f6
